x,y,label
-0.05910202420725637,-0.05932249709024504,1
-0.005888470494643371,0.08315464271508033,1
-0.09393614675268977,0.09908999390871423,1
-0.041230647783022246,0.006550652123675064,1
-0.013076574818871577,0.10061872856578385,1
-0.09349750533475737,0.1265808787089462,1
-0.04890966615008299,0.12016530835418147,1
0.0294404869507065,0.1540866164545865,1
0.10922516962190146,0.10716843829279468,1
-0.02637968980974835,0.11632099784931738,1
-0.026655431926817852,0.12037419311605463,1
0.0689027442281265,0.09526586542666869,1
-0.008435316756158107,0.10744314792203524,1
0.013632904844903405,0.13403106523262806,1
0.033815239175335535,0.06688238852676044,1
0.11748750649910183,0.14490259643210776,1
-0.003988249817613816,0.21163953141082453,1
-0.01085828310112577,0.08468123391791162,1
0.05046733264737288,0.24124726998313842,1
0.08870482698611121,0.22191937614980528,1
0.05187220658608901,0.1070584831918822,1
0.15736511800235792,0.25847356163530927,1
0.12288943687267545,0.10319176123022476,1
0.0810791392340586,0.2521217922718692,1
0.06886777502818034,0.2932308618302032,1
0.04326025655632579,0.23821910769438254,1
0.14214679870719288,0.23407517085685772,1
0.25081081065076793,0.31062024347586625,1
0.09251543055920339,0.24024730309061823,1
0.17621819454569315,0.3165389116195988,1
0.23649807361988942,0.3021639570024214,1
0.1127833380000534,0.1526941738371303,1
0.22872019586023,0.251535795475724,1
0.23097710358908302,0.30166972866018915,1
0.16195142096877635,0.24169505948060194,1
0.23305177958764003,0.16918284246369075,1
0.16711198304645447,0.269028177410179,1
0.3390806450705358,0.2694226221095572,1
0.21023825540418034,0.3184569003662248,1
0.265966113411026,0.3140072830051097,1
0.32269490117374233,0.20459003130176792,1
0.2551901799735762,0.33765345942340674,1
0.3758894184867809,0.19694656483874015,1
0.44120333385674204,0.283449698819307,1
0.2789693813528629,0.16647982743485645,1
0.4633384503300195,0.1653956292800719,1
0.3132100820961825,0.151366492359058,1
0.36606893105843724,0.3276554039621801,1
0.36405262545646483,0.18574519025431263,1
0.4445560297029366,0.23186747948579092,1
0.5167538240683882,0.14170358300143684,1
0.5120973786872424,0.1440029523047715,1
0.5233178400863947,0.2494188951839498,1
0.5778211211261499,0.2717716904923194,1
0.5447276346693395,0.19567920320928794,1
0.4656471755886647,0.13634613764423525,1
0.6259418395911874,0.21800131988661636,1
0.6125916489641282,0.15247186033106394,1
0.6055557351000459,0.17582517433132477,1
0.5995918561976205,0.15336613198608126,1
0.6146890614945718,0.10753910657899654,1
0.5682508877073031,0.1591995518008723,1
0.6946971671749502,0.215362828553089,1
0.5662404373609696,0.2121667875560925,1
0.5433279805294232,0.023850259568184595,1
0.5730672320373512,0.10278689379734822,1
0.58079938305584,-0.0168867638093788,1
0.6468312518705427,0.06991863403978472,1
0.5877536528581614,0.13229686692328282,1
0.7419890799408752,-0.016705157887503957,1
0.6654938256616572,-0.045936866476379706,1
0.8051548290801579,-0.05398257006773558,1
0.6495635208596562,0.08926686865742531,1
0.7213952255107412,-0.0889284468552083,1
0.6497583922900098,-0.09850650154595675,1
0.6550530413366502,-0.05306806740570666,1
0.8474883473986298,-0.15092921392943692,1
0.7224279546174882,-0.10401991833072446,1
0.7892887980152413,-0.03314964741746297,1
0.7984573118461166,-0.03341564206596832,1
0.858656975636094,-0.1266018419429056,1
0.723943672863187,-0.10090224597735668,1
0.8387021012405436,-0.2624468044070399,1
0.8053937337893506,-0.17008354327801706,1
0.7835958827448046,-0.17541757539772712,1
0.7593414905868753,-0.27888143220892614,1
0.837923516706162,-0.24640311938841236,1
0.7861425200194035,-0.23682123199063532,1
0.904610379839827,-0.38308785241551335,1
0.7373258524816032,-0.32970007165849996,1
0.8709795226262739,-0.2846273825267622,1
0.8409348760163725,-0.46766027602567223,1
0.7378409686001217,-0.5017771109384739,1
0.7340947990027938,-0.38461836421495255,1
0.9085811087752614,-0.42165658891674446,1
