x,y
-0.12984532364629708,0.37278974165985224
-0.16603436831238108,-1.0304127951851598
0.4273976792921414,-0.9312576004415775
0.11330754129910417,0.4316688671597704
0.4422059898766818,0.17405243904234263
1.0484675463209354,0.03695986228643139
0.27151381273895536,0.4441772963754595
1.0352443456404516,-0.3330538453605134
0.13142971924646116,0.5230804179960238
0.47699853784064494,0.33496524001169037
0.7063809974915314,-0.6905747010808874
0.42676092322818443,0.2509094061482844
-0.4165808780301174,-0.24884098264699278
-0.48874692599850805,-0.8411513324147449
-0.03352668421863178,-0.9772243721884621
0.04777386166184443,-0.46893297899715575
-0.7129983516389109,-0.6857138113272623
0.22645342545062083,-0.4474522032777897
-0.2397587657700671,0.9341983938878798
-0.21312421381235638,0.515309051285293
-0.3968525753710222,-0.4127559206356755
-1.0053214735270137,-0.3740710763975795
0.4861977899291844,0.8938277899741106
-0.2876990460303872,-0.5349002633244667
-0.38706404795581806,0.38773349505280236
-0.03909705229003141,-0.9762525325981539
-0.29589541653558676,-1.0312063422065683
-0.5180228479969247,-0.09419659788176268
0.28567616858913286,0.986794791824177
-0.2939057926226448,-0.29285766842432154
0.17359584100136116,1.0021554814903333
0.507034173622908,-0.02805729490387257
-0.11512786219051876,0.47782703591990916
0.292176848373897,0.2798456659348578
-0.47454056935863065,-0.8989426799950021
0.092861446811042,0.5567432828256442
0.07185812848425976,-0.5437695180163153
0.4280104916981591,-0.0632026952524548
-0.3686676607699202,-0.9633258362366567
0.35059161636054637,-0.29252844582772053
-0.4007993924546979,0.9080298429151156
0.7254345755144704,-0.6576435635188517
0.3952875774207152,-0.1441373962818756
-0.786336932091664,-0.5195272176658963
0.19899154543645806,0.3783097776936665
0.6039620566080228,-0.9245384643831195
-0.006137419605552433,0.5162461327496642
-0.4860959964301892,0.8904511581788693
0.5269609217955618,-0.090047856049494
0.05727356134484614,-0.4658402953065233
0.23556867927521574,-0.39287478044637936
0.32047210622014394,-0.8688888404813502
0.9307574315046803,-0.44918488966294035
0.5594041219810523,0.810994709649268
0.06810647738902897,-0.6121978893570356
0.13818554968471194,-0.3736535611429235
0.7143241897938543,0.6697684692347602
-0.5715418536368079,0.1095712848383669
-0.6600903884280527,0.6521935954570875
0.5086974196622538,0.13513943995507907
0.8521317288041802,0.660419381445537
-0.8502239219861693,-0.6684658469036587
0.9153113990513846,0.4471366352556967
-0.47630893756200576,0.03636208049400959
-0.9080525283693994,0.12123275099293437
0.432236733646529,-0.9322088719807187
0.9581272050520636,-0.18449468352284776
-0.0765845368609271,-0.47140012448351953
0.543552659693219,-0.10914804662561131
-0.06225978244060489,0.9592509497618046
-0.5232926381315396,0.04035583518422735
0.029036009998938808,0.9841623099959953
-0.42862939794937277,-0.19425803870041872
-0.340917358264002,0.38463176277680283
0.22494211022291308,1.0486278160628444
-0.420147898272162,-0.9093058200535359
0.19911978495402385,-0.9015753992451181
-0.2119981193682605,0.5167454835197689
0.8556329756964959,0.40147390177186737
-0.3608820959248187,-0.2911410477651609
-0.4665891400488156,0.10176738010434722
-0.2253633488760204,0.40010108958264046
0.0523673316013563,0.6739980517670497
-0.9299600659031859,0.49371380742934534
0.40902671252869544,0.8954042447546712
-0.20602311537642903,0.4092631778291756
0.282518118525971,0.401536811936824
-0.4460647977136778,-0.35659462574981826
-0.22106139112953357,-0.4964541467474691
0.5269397047357265,0.055131703167949235
0.37552193639307124,0.40959893218303833
-0.7620923111374647,0.6740815645584948
0.42290266254544323,0.2240360150481405
0.38889120875207955,-0.38131147361351375
-0.8140846447191389,0.48545440365075265
-0.4729142639684879,0.2025666806158875
0.5307252714459019,0.805577542436228
-0.5214789966557187,0.15382843013636188
1.0112488435288307,-0.22509999558007787
-0.6345794516364311,0.722797332874537
0.6680750381356233,-0.7882638525097647
0.49474660692465794,-0.3181636268133139
0.14573220868844228,1.0263133597733156
0.1755507440682099,-0.4469236387279343
-0.309781506136231,-0.4536585174131389
-0.12290750804395463,-0.48004598947481636
0.0010358210699888334,-0.4817414652512312
0.21931218922776452,-0.47010565971560647
-0.41494324073775013,-0.4325088100408282
-0.10266436301906766,0.5096231943674775
0.4094278492577424,-0.8697595337900645
0.6015178257084353,0.06352759938150532
0.5167546770301789,0.021136812837332045
-0.9280992165062557,-0.3974583142318713
0.27282379825126923,0.4666609943016956
-0.3303166838279969,-0.293015521412164
-0.930863723038863,0.15958248395196295
-0.4833239886678766,-0.8429249483536042
-0.9521791638443472,0.24665199577710345
-0.6699870624942263,-0.6788357278594324
0.45679059575317854,0.2086000306414417
-0.900901215549736,-0.46278233941280594
0.4218085520806595,-0.29358169433041803
-0.26300939735623563,0.35601541847985624
0.4365608255215806,0.09474654790349542
0.36027015625935355,-0.332296895028531
0.8507238173136678,-0.4462143451411151
1.0085236597021714,0.014865320163869353
-0.7646500214587669,-0.6082899168459338
0.15648125761579176,-0.5435525281998743
-0.22627203603205437,0.4335663020926114
-0.5658716145125473,-0.2004535338424291
-0.2939329189204955,0.349012840889481
0.36526075208152253,-0.3736043026409634
-1.070488972665442,-0.05060783497146364
0.01148474494295671,0.9994403869601417
-1.0041410728334204,-0.14665047492529937
0.7768916751863042,-0.5669566861191478
0.47268224059746183,-0.2768388181010329
-0.008999540964288233,-0.5786982962151668
0.07493621517563191,0.4927444941653628
0.3964627402997039,0.39113338428606687
0.4270962563627832,-0.1806571818141176
-0.061775732192975524,0.4420059760383843
0.9722234501405761,0.162520843074565
-0.8489849777463229,-0.5382184681990115
0.48227370440242867,-0.1121862570922695
