x,y,label
1.692771962084925,3.2130465751393023,1
0.2578609024628542,4.188929431610694,1
1.7450180618998115,2.1439769361875554,1
2.455682917786089,2.626399374549368,1
1.0397879702168353,2.5229549185603233,1
2.157775396732744,3.7090409986710076,1
2.617981652583282,1.5939583071737473,1
1.3360834508712887,0.5627675231842533,1
2.669305581412754,2.877809755790469,1
2.2900995904488983,1.8514112182827347,1
1.3530994892069985,1.0723132233153965,1
-0.4394066056402415,1.6395230097439515,1
2.753607592620905,2.853646657256445,1
3.9873115548303297,1.33729824034232,1
1.2177394211991732,0.6671675156560499,1
1.701360601000702,0.9579340998562638,1
1.6894604887655387,2.689864801166559,1
0.8022140882558799,1.7419013864354507,1
3.1633731499046656,2.6449308283821784,1
3.051234498202557,0.7179173864424724,1
1.6078628573715812,3.3187494462327543,1
2.2450364360948476,1.9914147378559204,1
1.8132915834348655,1.5496213690667011,1
-0.9497605036728864,2.2475967918098823,1
1.4881643585971513,1.789602904188293,1
2.81720637531131,2.5950208894276954,1
1.5924574581217739,1.514025983754984,1
0.5022427583993234,3.2848771126983487,1
0.9084395800899654,2.510584510330147,1
2.4304696624626954,-0.20679669286882385,1
3.191856851694829,2.239407683974173,1
2.227615101854609,2.8008344961377847,1
1.9764665260881613,3.000056453976832,1
2.5601849941684165,0.6337542187447323,1
1.7374935893393417,2.9535507960271454,1
2.243042843024888,2.2128616651288193,1
2.400840531843949,2.798286888280963,1
0.7440167788954872,1.7507692301087112,1
1.0485354255272696,3.6602213766291554,1
2.1612598619565455,0.5520432441317087,1
1.9379723112233043,3.3687849797007403,1
3.005868125087038,1.900916023121469,1
2.4554993188464103,1.8213796650804612,1
2.345583839772948,2.8899121307914615,1
1.9071364948670604,1.0639497135209193,1
2.5115337479135897,2.3814834043560027,1
2.9420766363991695,1.2182856852348065,1
0.4498413991296186,1.5799862771658857,1
2.4585582131945976,1.827668687630773,1
1.2075435305872995,0.6447852309760469,1
3.32627718217867,2.339909444027401,1
1.7557555017118345,0.8987160785693906,1
1.8878963174846084,2.9498195055333927,1
1.3591770601852455,4.4174304706153595,1
2.8153385099273214,3.3773881649372033,1
2.073436685833099,1.5330265383178234,1
1.6252673870438576,1.0177197948545762,1
1.909666605624835,2.6511335235979594,1
0.9668617463481068,0.28817726300920077,1
0.9688823004574474,2.9252234030463415,1
0.8026877704609641,1.5561888196539309,1
1.1104270679376596,2.134014335654968,1
2.479498432999093,2.5021212022640604,1
2.1077098223091477,1.6381596520316306,1
1.7438800353634243,2.897323193022953,1
3.532072081500286,1.2639489339409171,1
2.626701378362111,2.5062061738986574,1
2.2309414737942754,0.528775729847389,1
1.939962660146939,2.054622353101201,1
2.8764959633872285,5.359887258149493,1
4.102425379233981,3.088572174013925,1
0.3140500735330489,2.401134333040925,1
1.3790530741986577,0.24855281593079015,1
0.9215742825933384,1.337137257536412,1
0.18979037555968836,2.3452419113318035,1
4.811760725758868,0.5678004046953506,1
3.4912093913805893,2.669171619477199,1
0.6642349685449578,3.1465966197935957,1
1.2655530107609314,1.7215553103858503,1
3.421861864530713,2.3436274444398335,1
2.859182917031127,3.87202596203555,1
2.778095544922216,1.4306030766374933,1
3.253408619245233,3.1468903200023504,1
2.901892705569403,1.1968391267026273,1
2.592938747657758,2.600996794973745,1
0.4370995073769466,1.9383963695090598,1
4.557038921502114,1.5045712554463857,1
2.573186209480317,1.1671561723264565,1
2.4903388968991638,2.769811412928851,1
1.9146254445654183,2.470511452740514,1
1.9743158250437305,3.2884559873113663,1
2.001442462945411,1.9459205885711133,1
2.839195501656028,2.635787146742828,1
2.0280991876743744,0.13380526973602458,1
1.95797743858782,1.5353723760620495,1
3.1055859307285054,1.0200516206210057,1
-0.10138790280017718,2.023843653530576,1
2.111903946378397,2.9563354397413013,1
1.30165754939943,2.070017293613691,1
1.2998183814751654,3.5549643713354273,1
3.782311751447457,0.2148222941222706,1
2.27741040742926,0.3911930005769304,1
0.8210079791678258,3.5906983817352605,1
3.474034849018092,2.9554488184156975,1
3.6851729438518386,2.9773809836085134,1
3.5382084283366115,0.43046256741098077,1
0.29840474081560253,1.8667208810246319,1
1.5453476574372107,3.4971733556763045,1
2.087138618382645,1.9301245765886548,1
2.3966299902960797,0.20386336375924596,1
1.4204610018891035,4.871424674492868,1
0.2937720558842758,1.7628214209078321,1
3.178133932623645,3.10803621142775,1
2.9514873883055817,1.8524832816572763,1
1.0549003167050324,-0.023404001971528032,1
1.9547318729976124,0.7529051291098283,1
4.086034962002639,1.947753816787358,1
1.2582684141234166,1.249937109387193,1
0.11433313906323739,1.9698531407818698,1
2.520046542656897,0.6233341898063005,1
3.8409505636841463,2.503782826799574,1
2.273697499337681,3.352772923364848,1
3.613790010189578,1.8473944229307027,1
2.3522572715950383,1.8721668251329144,1
1.5132440426853992,3.089287497374561,1
1.414723122514927,2.9645087558677634,1
3.0297377335324267,0.901752095294432,1
1.4329935926399848,2.220785017542161,1
0.5420140331738796,2.1419410256443263,1
1.716916842341628,0.4473058105158372,1
2.5308797142688437,3.074515007447698,1
2.1332275623745436,2.7404393097987723,1
1.719025900072838,2.649109574413896,1
2.5915731500757437,2.6923333229307698,1
1.6138384478239447,1.5164380769754304,1
3.5693882415414677,-0.2259485411194797,1
1.3559904903476312,0.2815214333555358,1
1.6633200802302779,2.567229051479128,1
2.889486773961557,2.8996305791172725,1
3.123871565258562,3.0112952674733684,1
2.076862831624781,1.4428160349612544,1
1.92222901248548,0.5914161610382325,1
1.8297955115921445,2.047418019201227,1
1.8930076458775902,1.7737446546739308,1
4.19843045241357,0.8753804379556072,1
2.571914948950763,1.6216515662617947,1
2.3668505534160067,1.4877394202845797,1
3.185547042851584,3.8345591180105414,1
3.3283936190002983,2.762381070131048,1
1.3076704701895232,2.366039066692639,1
1.1027672340318826,-0.23870341983236942,1
1.8426083986513717,1.6109894910334386,1
0.914634574973644,3.064191137973656,1
0.9931383014683683,2.072948032572525,1
2.5233958668748433,3.086669590857073,1
1.1791980709559415,3.035029496904796,1
2.7320242551770297,1.583518023543993,1
1.5025054371150366,2.830026631033661,1
2.134842725171891,2.7036584854883516,1
2.920427228468731,0.1750211166199418,1
0.6103888056400761,1.399081201486461,1
2.080896996396411,2.597037984819988,1
1.4348171930292883,1.5749024619755758,1
2.0120429039898857,3.5402544387508,1
2.857708847442059,1.2555901521734227,1
3.8363657653468333,3.0680386862713886,1
4.291659603100688,2.837821473791317,1
0.577441717366745,3.170269629245116,1
2.7162846987803926,2.8771915458218147,1
2.2650540727988036,1.2124514048985693,1
2.5366971698088205,3.3248097031141937,1
2.2972187250850267,2.249213410655063,1
1.7745773788375856,2.5783088995398145,1
2.3233914748649207,1.4927695039860218,1
2.9252831072385472,2.1217904193344976,1
1.8602187326639341,0.009514538543290652,1
2.0112207909907784,2.688912816548181,1
1.6536166018008864,2.3052452527628082,1
2.413961328205671,-0.3840684506468106,1
1.971997753091659,2.983055704592312,1
1.4634254222233605,-1.4716946082200555,1
0.7856847992005977,0.7961030188258631,1
2.335461354307402,2.8074017186683076,1
2.9816767579107966,3.474370815518073,1
1.6555597995079923,2.9127046114864727,1
2.6043800868862337,1.4932908180628004,1
1.616406606491006,0.9883325497472975,1
3.8875383422180034,1.5104356781102704,1
1.2036108543053263,1.1208584258333685,1
1.796698522651306,3.142341882547063,1
2.533223844327103,2.229461048695489,1
3.678004796114511,2.5515243323158368,1
1.3299958000598988,0.9494942557857287,1
3.5288070883435365,1.4117484090902894,1
3.5037008516072863,1.3089287487361125,1
3.001743599212464,2.985966504445649,1
0.20241113186587922,2.7330197540626053,1
1.9649358951152749,4.056846143521259,1
3.6927459690793674,2.6766223880638536,1
1.3653676431996353,2.461726682237652,1
2.0651620424173176,3.9307870902173496,1
1.5133110602525868,2.556173981713786,1
0.8529096161797922,0.6006489963061628,1
3.4447732860988785,2.5378266539299634,1
2.2901523317925143,1.609595519948589,1
1.2138783273508462,2.2321718663907277,1
2.4981606336635647,2.689629038852832,1
2.8064209493996914,0.7171477578960206,1
1.9543672840658273,1.9514547927630104,1
0.5913930276618093,2.3312226182670814,1
2.207253478782634,0.08580879702284228,1
1.2618068938052338,1.7410045826439329,1
0.8903634109579859,3.7663478117959146,1
2.4420253669207956,3.347546374979788,1
1.8158184484660176,2.43063308884561,1
2.407340443963337,0.7730595612223947,1
4.237382076941307,1.0684545010848456,1
-0.09353355443914646,2.1256954017518503,1
2.600737005971499,2.905829682756852,1
1.4831376091414152,4.005561970612527,1
1.7834215318572222,2.0109134816302134,1
1.2991147949954795,3.0619570006387273,1
-0.14457556357533985,3.0928299481048662,1
4.566482961953103,2.2506603924453503,1
